ANO_ELEICAO;SG_UF;DS_CARGO;TP_AGREMIACAO;DS_COMPOSICAO_COLIGACAO;NM_UE
2020;MG;PREFEITO;COLIGAÇÃO;PL / PP / PMB / PSC / CIDADANIA / DEM / MDB / PSD;SANTA VITÓRIA
2020;MG;PREFEITO;COLIGAÇÃO;PP / PL;RIO PIRACICABA
2020;PE;PREFEITO;COLIGAÇÃO;PSD / PC do B / PMN / PSDB / DEM / PP / REDE;SERTÂNIA
2020;SC;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PV / PSD;IRACEMINHA
2020;MS;PREFEITO;COLIGAÇÃO;PSD / PSDB;LADÁRIO
2020;PR;PREFEITO;COLIGAÇÃO;PTB / PSD;UNIÃO DA VITÓRIA
2020;ES;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PDT;BAIXO GUANDU
2020;MG;PREFEITO;COLIGAÇÃO;PRTB / PROS;SÃO DOMINGOS DO PRATA
2020;RO;PREFEITO;COLIGAÇÃO;DEM / PSD;NOVO HORIZONTE DO OESTE
2020;BA;PREFEITO;COLIGAÇÃO;MDB / PSDB / PROS / PL / SOLIDARIEDADE;MILAGRES
2020;PR;PREFEITO;COLIGAÇÃO;DEM / PATRIOTA;NOVA AURORA
2020;CE;PREFEITO;COLIGAÇÃO;PTB / PSD / REDE / AVANTE / SOLIDARIEDADE;MORAÚJO
2020;PR;PREFEITO;COLIGAÇÃO;PSB / PSD;SALGADO FILHO
2020;MA;PREFEITO;COLIGAÇÃO;PT / PSB / AVANTE;ITAPECURU MIRIM
2020;MG;PREFEITO;COLIGAÇÃO;CIDADANIA / PSD / PP;CONCEIÇÃO DOS OUROS
2020;MG;PREFEITO;COLIGAÇÃO;PDT / PROS;SANTANA DOS MONTES
2020;PB;PREFEITO;COLIGAÇÃO;PDT / MDB;SANTA RITA
2020;SP;PREFEITO;COLIGAÇÃO;SOLIDARIEDADE / AVANTE / PROS / PSB;FERRAZ DE VASCONCELOS
2020;SP;PREFEITO;COLIGAÇÃO;AVANTE / PP;IBITINGA
2020;CE;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PSD;ITAPAJÉ
2020;BA;PREFEITO;COLIGAÇÃO;PSD / MDB / PSL / CIDADANIA / PV / AVANTE;ILHÉUS
2020;RJ;PREFEITO;COLIGAÇÃO;PT / PC do B;SÃO GONÇALO
2020;PA;PREFEITO;COLIGAÇÃO;PT / PTB / PP;OURILÂNDIA DO NORTE
2020;MG;PREFEITO;COLIGAÇÃO;PDT / PT;VÁRZEA DA PALMA
2020;MA;PREFEITO;COLIGAÇÃO;PT / MDB / PC do B / PSB;LAGO DO JUNCO
2020;SC;PREFEITO;COLIGAÇÃO;PP / PSB / PTB;BALNEÁRIO CAMBORIÚ
2020;SE;PREFEITO;COLIGAÇÃO;CIDADANIA / PL / DEM;TELHA
2020;BA;PREFEITO;COLIGAÇÃO;CIDADANIA / PSDB / PSL / PSD / PP;UBAÍRA
2020;SP;PREFEITO;COLIGAÇÃO;PSD / REPUBLICANOS / PT;RIBEIRÃO BRANCO
2020;MG;PREFEITO;COLIGAÇÃO;MDB / PSD;LAGOA DA PRATA
2020;PR;PREFEITO;COLIGAÇÃO;PSB / PT;CAFELÂNDIA
2020;PR;PREFEITO;COLIGAÇÃO;PSC / PT / PSB;REALEZA
2020;MG;PREFEITO;COLIGAÇÃO;PT / CIDADANIA;CRISTAIS
2020;MA;PREFEITO;COLIGAÇÃO;PSC / AVANTE / REPUBLICANOS / DEM;PAÇO DO LUMIAR
2020;PI;PREFEITO;COLIGAÇÃO;MDB / CIDADANIA;FRANCINÓPOLIS
2020;SP;PREFEITO;COLIGAÇÃO;MDB / DEM / PATRIOTA / PDT;GAVIÃO PEIXOTO
2020;ES;PREFEITO;COLIGAÇÃO;PSDB / REPUBLICANOS / PODE / PSB / PT;SÃO DOMINGOS DO NORTE
2020;MG;PREFEITO;COLIGAÇÃO;DEM / PRTB / PTC / PSB / PL;WENCESLAU BRAZ
2020;RJ;PREFEITO;COLIGAÇÃO;PSDB / SOLIDARIEDADE / PROS / REPUBLICANOS / PSD / MDB / PODE / CIDADANIA / DEM;SEROPÉDICA
2020;GO;PREFEITO;COLIGAÇÃO;PSD / PP;ABADIA DE GOIÁS
2020;MG;PREFEITO;COLIGAÇÃO;PP / PDT / PTB / PODE / PSB / PV / PSD;SÃO JOÃO DEL REI
2020;RS;PREFEITO;COLIGAÇÃO;PP / REPUBLICANOS / PSDB;ITAARA
2020;SC;PREFEITO;COLIGAÇÃO;MDB / PRTB;CANOINHAS
2020;MA;PREFEITO;COLIGAÇÃO;PP / PT / MDB;ALTO ALEGRE DO PINDARÉ
2020;PE;PREFEITO;COLIGAÇÃO;PSC / DEM / PL / PMN / PSD / PSL / PV;PALMEIRINA
2020;MT;PREFEITO;COLIGAÇÃO;DEM / PSD / PP / PSB / PTB / PSC / PMN / PRTB / CIDADANIA / REPUBLICANOS;ALTO TAQUARI
2020;SP;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PT / MDB;QUEIROZ
2020;GO;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PSD / PSB;MATRINCHÃ
2020;SP;PREFEITO;COLIGAÇÃO;PSB / PMN;SÃO SEBASTIÃO DA GRAMA
2020;PB;PREFEITO;COLIGAÇÃO;PDT / DEM;SANTA RITA
2020;BA;PREFEITO;COLIGAÇÃO;PTB / PSD / DEM;CÍCERO DANTAS
2020;SC;PREFEITO;COLIGAÇÃO;PP / PSD;PERITIBA
2020;BA;PREFEITO;COLIGAÇÃO;AVANTE / PL / PSDB;MURITIBA
2020;RO;PREFEITO;COLIGAÇÃO;PSD / PODE / PT;ALVORADA DO OESTE
2020;PA;PREFEITO;COLIGAÇÃO;PP / PSL;CURUÁ
2020;AC;PREFEITO;COLIGAÇÃO;PODE / DEM;BRASILÉIA
2020;PR;PREFEITO;COLIGAÇÃO;DEM / MDB;PLANALTO
2020;SP;PREFEITO;COLIGAÇÃO;MDB / PSC;LUCÉLIA
2020;AM;PREFEITO;COLIGAÇÃO;PSD / PTB / PSC / PP / PMN / AVANTE / DEM;ITACOATIARA
2020;RN;PREFEITO;COLIGAÇÃO;PP / PSDB;NATAL
2020;RS;PREFEITO;COLIGAÇÃO;MDB / DEM / PDT;TUPANCIRETÃ
2020;GO;PREFEITO;COLIGAÇÃO;PSDB / PMB;APARECIDA DE GOIÂNIA
2020;SC;PREFEITO;COLIGAÇÃO;PSDB / PROS / MDB;PASSOS MAIA
2020;CE;PREFEITO;COLIGAÇÃO;PT / PODE / DEM / AVANTE / MDB / PC do B;MARACANAÚ
2020;MG;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PDT / PTB / MDB / PSL / PL / PSB / PSDB / PSD;JABOTICATUBAS
2020;RJ;PREFEITO;COLIGAÇÃO;CIDADANIA / PMB / PP / PDT;PARATY
2020;BA;PREFEITO;COLIGAÇÃO;MDB / SOLIDARIEDADE;BOA NOVA
2020;SP;PREFEITO;COLIGAÇÃO;PT / PC do B;INDAIATUBA
2020;MG;PREFEITO;COLIGAÇÃO;PSDB / CIDADANIA;JACINTO
2020;BA;PREFEITO;COLIGAÇÃO;PSL / PODE / PMB / PATRIOTA / PSD;ITIÚBA
2020;PE;PREFEITO;COLIGAÇÃO;MDB / PODE / PSB;QUIPAPÁ
2020;MG;PREFEITO;COLIGAÇÃO;PDT / PP / MDB / PL / PSDB;MEDEIROS
2020;GO;PREFEITO;COLIGAÇÃO;MDB / PT;CALDAS NOVAS
2020;BA;PREFEITO;COLIGAÇÃO;DEM / PL;WANDERLEY
2020;AM;PREFEITO;COLIGAÇÃO;SOLIDARIEDADE / PSB / PL / PROS / PDT;SANTA ISABEL DO RIO NEGRO
2020;MT;PREFEITO;COLIGAÇÃO;PL / MDB;PRIMAVERA DO LESTE
2020;MG;PREFEITO;COLIGAÇÃO;PATRIOTA / PSL / PODE / PRTB / PL / PSDB / SOLIDARIEDADE / REPUBLICANOS / PTB;SAPUCAÍ-MIRIM
2020;BA;PREFEITO;COLIGAÇÃO;PDT / PSC / PL / PV / PSDB / PSD / SOLIDARIEDADE / PROS / AVANTE / REPUBLICANOS / PP / DEM;IPECAETÁ
2020;PA;PREFEITO;COLIGAÇÃO;PATRIOTA / PSD;OEIRAS DO PARÁ
2020;SE;PREFEITO;COLIGAÇÃO;PODE / SOLIDARIEDADE / PP / PRTB;SANTANA DO SÃO FRANCISCO
2020;MG;PREFEITO;COLIGAÇÃO;MDB / DEM / PSB;SANTOS DUMONT
2020;PE;PREFEITO;COLIGAÇÃO;PP / MDB;BARREIROS
2020;PE;PREFEITO;COLIGAÇÃO;AVANTE / DEM;OLINDA
2020;RJ;PREFEITO;COLIGAÇÃO;PSB / DEM;SÃO JOÃO DA BARRA
2020;GO;PREFEITO;COLIGAÇÃO;PP / PROS;ARAGARÇAS
2020;MT;PREFEITO;COLIGAÇÃO;PP / PT / PODE / AVANTE;SÃO JOSÉ DO XINGU
2020;GO;PREFEITO;COLIGAÇÃO;PDT / PT;GOIÁS
2020;CE;PREFEITO;COLIGAÇÃO;DEM / CIDADANIA / PP / PDT;ITAIÇABA
2020;AM;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PSD / AVANTE / PSL;SANTA ISABEL DO RIO NEGRO
2020;BA;PREFEITO;COLIGAÇÃO;PSL / REPUBLICANOS;CATU
2020;PB;PREFEITO;COLIGAÇÃO;MDB / PSB / PROS / PP / PDT / PTC / PL / REPUBLICANOS / PV / PC do B / PSC / PMN / PSL;BORBOREMA
2020;ES;PREFEITO;COLIGAÇÃO;PDT / PSC / PL / PODE / PSB / PSD / MDB;PIÚMA
2020;MG;PREFEITO;COLIGAÇÃO;PTC / PDT / PT / MDB / PL / CIDADANIA / PATRIOTA / AVANTE / SOLIDARIEDADE / PMN;MINAS NOVAS
2020;SP;PREFEITO;COLIGAÇÃO;PODE / DEM / PSD / PSDB / REPUBLICANOS / PP / MDB / PSL;SÃO JOSÉ DOS CAMPOS
2020;RS;PREFEITO;COLIGAÇÃO;PL / PSD / SOLIDARIEDADE;TRÊS ARROIOS
2020;PR;PREFEITO;COLIGAÇÃO;MDB / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / PSD / PSB;NOVA ESPERANÇA
2020;SP;PREFEITO;COLIGAÇÃO;CIDADANIA / DEM / PRTB;INDAIATUBA
2020;BA;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PP / MDB / CIDADANIA / SOLIDARIEDADE / PDT / PL / DEM / PSB / PTC / AVANTE;TABOCAS DO BREJO VELHO
2020;MG;PREFEITO;COLIGAÇÃO;PATRIOTA / PTB / PDT / PSC / SOLIDARIEDADE;SANTA LUZIA
2020;PA;PREFEITO;COLIGAÇÃO;MDB / PSB / PSD / PDT / PSDB / SOLIDARIEDADE;MARABÁ
2020;PR;PREFEITO;COLIGAÇÃO;DEM / PSB / PL / PSD / MDB / REPUBLICANOS / PSL;MARIPÁ
2020;MG;PREFEITO;COLIGAÇÃO;PP / MDB / PSD / PSDB;CONSELHEIRO LAFAIETE
2020;AM;PREFEITO;COLIGAÇÃO;PL / DEM / PSDB / PSD / PDT;CAAPIRANGA
2020;RN;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PP;CRUZETA
2020;RS;PREFEITO;COLIGAÇÃO;PSDB / PV / PSD / AVANTE;SARANDI
2020;PE;PREFEITO;COLIGAÇÃO;DEM / PL / MDB / CIDADANIA;PARNAMIRIM
2020;MS;PREFEITO;COLIGAÇÃO;PSDB / PODE;CAMPO GRANDE
2020;PA;PREFEITO;COLIGAÇÃO;PTB / REPUBLICANOS;CASTANHAL
2020;MT;PREFEITO;COLIGAÇÃO;PSD / PL;TESOURO
2020;PR;PREFEITO;COLIGAÇÃO;PSB / PL / PC do B / PV;PAULA FREITAS
2020;PA;PREFEITO;COLIGAÇÃO;PATRIOTA / DEM / PSB;SANTO ANTÔNIO DO TAUÁ
2020;MG;PREFEITO;COLIGAÇÃO;PSC / PATRIOTA / PSD / PSDB / PL / PMB / PV / REPUBLICANOS / DEM / AVANTE / PTC / REDE / PODE / PRTB / PP / DC;DOM SILVÉRIO
2020;SP;PREFEITO;COLIGAÇÃO;PP / PSD;TORRINHA
2020;MG;PREFEITO;COLIGAÇÃO;PC do B / PSC / PT / PSD;CORINTO
2020;TO;PREFEITO;COLIGAÇÃO;PV / PSD;ARAGUAÍNA
2020;MG;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PSB / PSDB / PSD / PP / PL;SÃO JOÃO DA PONTE
2020;GO;PREFEITO;COLIGAÇÃO;PSDB / PROS / PTB / PODE / PP / PV;SÃO JOÃO D ALIANÇA
2020;TO;PREFEITO;COLIGAÇÃO;DEM / PSDB;FIGUEIRÓPOLIS
2020;SE;PREFEITO;COLIGAÇÃO;PL / PRTB;NOSSA SENHORA DO SOCORRO
2020;ES;PREFEITO;COLIGAÇÃO;DEM / PSC / PDT;IBATIBA
2020;PB;PREFEITO;COLIGAÇÃO;PSDB / PODE / CIDADANIA / DEM / PSB / PV / PSL;REMÍGIO
2020;RS;PREFEITO;COLIGAÇÃO;PV / MDB / PSDB;PORTÃO
2020;CE;PREFEITO;COLIGAÇÃO;PTB / PODE / PL / CIDADANIA / PSDB / PSD;SABOEIRO
2020;PA;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PL / PSB / AVANTE / SOLIDARIEDADE / CIDADANIA / MDB / DEM / PSDB / PC do B;TOMÉ-AÇU
2020;SP;PREFEITO;COLIGAÇÃO;PODE / PSC / PSD / PV / PROS;ITAPETININGA
2020;RS;PREFEITO;COLIGAÇÃO;DEM / PSDB / MDB;ENTRE RIOS DO SUL
2020;MG;PREFEITO;COLIGAÇÃO;PP / PDT / PL;RIO ESPERA
2020;AL;PREFEITO;COLIGAÇÃO;PL / PSDB / PP / PC do B;VIÇOSA
2020;MG;PREFEITO;COLIGAÇÃO;PSL / MDB / REPUBLICANOS;MARAVILHAS
2020;SP;PREFEITO;COLIGAÇÃO;PV / PSD;TEODORO SAMPAIO
2020;SC;PREFEITO;COLIGAÇÃO;PSB / PATRIOTA;PINHEIRO PRETO
2020;MG;PREFEITO;COLIGAÇÃO;DEM / REPUBLICANOS / MDB / PSD;PORTO FIRME
2020;BA;PREFEITO;COLIGAÇÃO;PSB / MDB;ITABERABA
2020;SP;PREFEITO;COLIGAÇÃO;PSB / PSL / PTB / PT / PP / PSDB;BURITAMA
2020;MG;PREFEITO;COLIGAÇÃO;PT / PL / REDE / PDT / PC do B / PSB;BETIM
2020;PB;PREFEITO;COLIGAÇÃO;REDE / PV;FAGUNDES
2020;MT;PREFEITO;COLIGAÇÃO;PT / PSDB;CUIABÁ
2020;SP;PREFEITO;COLIGAÇÃO;DEM / PROS / PSC;DIADEMA
2020;SC;PREFEITO;COLIGAÇÃO;MDB / PL / PODE / PSD;TIMBÓ
2020;SP;PREFEITO;COLIGAÇÃO;PT / PDT;SÃO SEBASTIÃO
2020;BA;PREFEITO;COLIGAÇÃO;REPUBLICANOS / SOLIDARIEDADE / PATRIOTA / PSDB / PL / PMB / CIDADANIA;LAJEDO DO TABOCAL
2020;SP;PREFEITO;COLIGAÇÃO;MDB / PTB / PODE / DEM / PSDB / PSL / PL / PDT / PV / PP / PSB;CAJAMAR
2020;SE;PREFEITO;COLIGAÇÃO;SOLIDARIEDADE / CIDADANIA / PRTB / PROS;ARACAJU
2020;MG;PREFEITO;COLIGAÇÃO;MDB / PT;IBERTIOGA
2020;MG;PREFEITO;COLIGAÇÃO;PODE / MDB;CARMO DA CACHOEIRA
2020;PI;PREFEITO;COLIGAÇÃO;AVANTE / PRTB;ESPERANTINA
2020;PB;PREFEITO;COLIGAÇÃO;MDB / PATRIOTA / REPUBLICANOS / PDT / DEM;BREJO DO CRUZ
2020;RJ;PREFEITO;COLIGAÇÃO;MDB / PSD;CARDOSO MOREIRA
2020;MG;PREFEITO;COLIGAÇÃO;PTB / PSD / PSDB / PT;GOUVEIA
2020;RN;PREFEITO;COLIGAÇÃO;PL / PTB / REPUBLICANOS / PC do B / CIDADANIA / PT / PV / PDT;SÃO JOSÉ DE MIPIBU
2020;SP;PREFEITO;COLIGAÇÃO;PP / DEM;CASTILHO
2020;MG;PREFEITO;COLIGAÇÃO;PT / PL / PP;VARGEM ALEGRE
2020;SP;PREFEITO;COLIGAÇÃO;PV / PL / MDB / PSB / PDT;GÁLIA
2020;SP;PREFEITO;COLIGAÇÃO;PDT / PC do B / REPUBLICANOS / PT;MAUÁ
2020;PR;PREFEITO;COLIGAÇÃO;PP / PT / CIDADANIA;TUPÃSSI
2020;PR;PREFEITO;COLIGAÇÃO;PT / PL / PATRIOTA;PRIMEIRO DE MAIO
2020;ES;PREFEITO;COLIGAÇÃO;PSDB / DEM / PT / PATRIOTA / PP / PSD / PSB;ITAPEMIRIM
2020;PI;PREFEITO;COLIGAÇÃO;DC / PMN / PL / REPUBLICANOS / PROS / MDB;BARREIRAS DO PIAUÍ
2020;BA;PREFEITO;COLIGAÇÃO;DEM / PROS / PSC;PLANALTO
2020;CE;PREFEITO;COLIGAÇÃO;PL / PSB / PT / PP / PSL;RUSSAS
2020;SP;PREFEITO;COLIGAÇÃO;PODE / PSC / PSB;POLONI
2020;PB;PREFEITO;COLIGAÇÃO;MDB / PP / PL / PSDB;BAYEUX
2020;MG;PREFEITO;COLIGAÇÃO;PP / PT;FLORESTAL
2020;SP;PREFEITO;COLIGAÇÃO;PODE / PDT / MDB;CÂNDIDO MOTA
2020;PR;PREFEITO;COLIGAÇÃO;REPUBLICANOS / DEM / PTB / SOLIDARIEDADE;CAMBÉ
2020;MG;PREFEITO;COLIGAÇÃO;PSD / AVANTE;JOÃO PINHEIRO
2020;ES;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PODE / AVANTE;VILA VELHA
2020;CE;PREFEITO;COLIGAÇÃO;PT / MDB / PV / PP / PDT;CARIRIAÇU
2020;PA;PREFEITO;COLIGAÇÃO;PSB / PT / MDB / PC do B;ALTAMIRA
2020;MG;PREFEITO;COLIGAÇÃO;PSDB / MDB;LAGAMAR
2020;PR;PREFEITO;COLIGAÇÃO;PT / PP;QUITANDINHA
2020;MG;PREFEITO;COLIGAÇÃO;PRTB / AVANTE / PSC / PTB / DEM;FELIXLÂNDIA
2020;PR;PREFEITO;COLIGAÇÃO;PMB / PSC;CAFELÂNDIA
2020;RJ;PREFEITO;COLIGAÇÃO;PDT / PATRIOTA / AVANTE;MANGARATIBA
2020;MA;PREFEITO;COLIGAÇÃO;PSL / PL / DEM / PSDB / PATRIOTA / AVANTE;SÃO RAIMUNDO DAS MANGABEIRAS
2020;CE;PREFEITO;COLIGAÇÃO;PDT / MDB / PODE / PATRIOTA;TAUÁ
2020;MA;PREFEITO;COLIGAÇÃO;PSDB / MDB / PATRIOTA / SOLIDARIEDADE / PV / PODE / PL / PDT / PP / PMB / REPUBLICANOS / PSD / DEM;MATÕES DO NORTE
2020;MA;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PT / AVANTE;SÃO JOÃO DO PARAÍSO
2020;BA;PREFEITO;COLIGAÇÃO;PDT / PSD;JUAZEIRO
2020;PB;PREFEITO;COLIGAÇÃO;MDB / PDT;REMÍGIO
2020;RS;PREFEITO;COLIGAÇÃO;REPUBLICANOS / MDB / PSL / PL / DEM / PSDB;FONTOURA XAVIER
2020;PA;PREFEITO;COLIGAÇÃO;PT / PSC;BRASIL NOVO
2020;MG;PREFEITO;COLIGAÇÃO;MDB / PSDB;RITÁPOLIS
2020;BA;PREFEITO;COLIGAÇÃO;PC do B / PTB / PSB / PDT / PT;OURIÇANGAS
2020;GO;PREFEITO;COLIGAÇÃO;PV / PSDB;GUAPÓ
2020;PE;PREFEITO;COLIGAÇÃO;PODE / PSD / PT / PSL / CIDADANIA;BELO JARDIM
2020;MT;PREFEITO;COLIGAÇÃO;PTB / PSDB;RESERVA DO CABAÇAL
2020;MT;PREFEITO;COLIGAÇÃO;MDB / PP / PSD;PLANALTO DA SERRA
2020;PE;PREFEITO;COLIGAÇÃO;PT / MDB / PL;ABREU E LIMA
2020;PI;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PSL / PROS / CIDADANIA;BATALHA
2020;SC;PREFEITO;COLIGAÇÃO;PSDB / PTB / PSB;GUARAMIRIM
2020;PR;PREFEITO;COLIGAÇÃO;MDB / DEM / PSC / PL / PT / PC do B;ARAUCÁRIA
2020;SP;PREFEITO;COLIGAÇÃO;PP / PROS;ITARARÉ
2020;RO;PREFEITO;COLIGAÇÃO;PDT / PSB;CANDEIAS DO JAMARI
2020;RJ;PREFEITO;COLIGAÇÃO;MDB / REPUBLICANOS / PP / PT / PL / PATRIOTA / PSD;TANGUÁ
2020;AL;PREFEITO;COLIGAÇÃO;PROS / MDB / PSB / REPUBLICANOS / PSL;SÃO LUÍS DO QUITUNDE
2020;PE;PREFEITO;COLIGAÇÃO;PT / PSB / PDT / MDB;CACHOEIRINHA
2020;MT;PREFEITO;COLIGAÇÃO;MDB / PSD / REPUBLICANOS / PSL;FELIZ NATAL
2020;PR;PREFEITO;COLIGAÇÃO;PL / PROS;PAIÇANDU
2020;RS;PREFEITO;COLIGAÇÃO;PT / PSB / PRTB;TAVARES
2020;RS;PREFEITO;COLIGAÇÃO;PT / PP;BOM RETIRO DO SUL
2020;SE;PREFEITO;COLIGAÇÃO;PSD / MDB / PV / SOLIDARIEDADE;CARIRA
2020;MG;PREFEITO;COLIGAÇÃO;PSDB / DEM;RAPOSOS
2020;SP;PREFEITO;COLIGAÇÃO;PSDB / PODE;ANHUMAS
2020;MT;PREFEITO;COLIGAÇÃO;PSDB / PP / PODE / PSB / PTC / AVANTE / SOLIDARIEDADE;PARANAÍTA
2020;PR;PREFEITO;COLIGAÇÃO;PSD / PP;PRIMEIRO DE MAIO
2020;BA;PREFEITO;COLIGAÇÃO;PSD / PP;QUIXABEIRA
2020;PR;PREFEITO;COLIGAÇÃO;PTB / SOLIDARIEDADE;SANTA FÉ
2020;ES;PREFEITO;COLIGAÇÃO;PL / SOLIDARIEDADE / AVANTE / CIDADANIA / MDB / PP / PSD / PT;ITAGUAÇU
2020;MG;PREFEITO;COLIGAÇÃO;PTB / MDB / PV;RIO PIRACICABA
2020;RN;PREFEITO;COLIGAÇÃO;PSDB / PSL / PSD / DEM;UPANEMA
2020;PR;PREFEITO;COLIGAÇÃO;PDT / PTB / MDB / CIDADANIA;PRIMEIRO DE MAIO
2020;SP;PREFEITO;COLIGAÇÃO;PROS / PL;SALMOURÃO
2020;SP;PREFEITO;COLIGAÇÃO;PTB / PC do B / PP;PARAIBUNA
2020;TO;PREFEITO;COLIGAÇÃO;AVANTE / PROS;PAU D ARCO
2020;PI;PREFEITO;COLIGAÇÃO;DEM / PC do B / PSDB / REPUBLICANOS / PL;PICOS
2020;MA;PREFEITO;COLIGAÇÃO;PV / PSOL;OLINDA NOVA DO MARANHÃO
2020;SC;PREFEITO;COLIGAÇÃO;REPUBLICANOS / DEM / PSD;CAPIVARI DE BAIXO
2020;BA;PREFEITO;COLIGAÇÃO;PSB / PDT / PSDB;MASCOTE
2020;SP;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PL / PTC / PC do B / PP;NUPORANGA
2020;SP;PREFEITO;COLIGAÇÃO;PTC / SOLIDARIEDADE / PDT / PTB / PSC / PSD / AVANTE / PROS / MDB;SÃO LOURENÇO DA SERRA
2020;AL;PREFEITO;COLIGAÇÃO;PDT / PL / AVANTE;JARAMATAIA
2020;AC;PREFEITO;COLIGAÇÃO;PL / PSDB / PP;XAPURI
2020;PE;PREFEITO;COLIGAÇÃO;MDB / REPUBLICANOS;PETROLINA
2020;SP;PREFEITO;COLIGAÇÃO;PDT / PSDB / DEM / PSD / PTB / MDB / PP;LORENA
2020;PA;PREFEITO;COLIGAÇÃO;PT / PSB / PROS;TRAIRÃO
2020;RJ;PREFEITO;COLIGAÇÃO;PODE / AVANTE;SÃO JOSÉ DE UBÁ
2020;ES;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PSDB / PTB / CIDADANIA / DEM / PMB / AVANTE;BREJETUBA
2020;PI;PREFEITO;COLIGAÇÃO;PSC / PDT;ISAÍAS COELHO
2020;PR;PREFEITO;COLIGAÇÃO;PSL / PATRIOTA / AVANTE;IMBITUVA
2020;TO;PREFEITO;COLIGAÇÃO;PATRIOTA / CIDADANIA;DIANÓPOLIS
2020;PB;PREFEITO;COLIGAÇÃO;SOLIDARIEDADE / PSL;SOLEDADE
2020;RS;PREFEITO;COLIGAÇÃO;PSDB / PC do B / MDB / PDT / PTB;GETÚLIO VARGAS
2020;RS;PREFEITO;COLIGAÇÃO;MDB / PL / SOLIDARIEDADE / AVANTE;GLORINHA
2020;MG;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PTB / DEM / MDB;ITAJUBÁ
2020;TO;PREFEITO;COLIGAÇÃO;MDB / DEM;FIGUEIRÓPOLIS
2020;RS;PREFEITO;COLIGAÇÃO;MDB / PDT / CIDADANIA / PT;PUTINGA
2020;PB;PREFEITO;COLIGAÇÃO;DEM / PV / PL;JURIPIRANGA
2020;RS;PREFEITO;COLIGAÇÃO;PRTB / PP / PTC / PV / PSD / PSB / PL;GRAVATAÍ
2020;AL;PREFEITO;COLIGAÇÃO;DEM / PL;UNIÃO DOS PALMARES
2020;CE;PREFEITO;COLIGAÇÃO;PSB / PT / PC do B;PORTEIRAS
2020;MS;PREFEITO;COLIGAÇÃO;PDT / MDB;ITAPORÃ
2020;SP;PREFEITO;COLIGAÇÃO;MDB / PSD;PONTAL
2020;PB;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PDT / PTB / MDB / PSL / PL / CIDADANIA / DEM / PSB / SOLIDARIEDADE / PT;CAMPINA GRANDE
2020;SP;PREFEITO;COLIGAÇÃO;CIDADANIA / PROS / PL;SANTOS
2020;ES;PREFEITO;COLIGAÇÃO;PSB / PL;SÃO MATEUS
2020;PE;PREFEITO;COLIGAÇÃO;PSDB / MDB / PL / DEM;VITÓRIA DE SANTO ANTÃO
2020;MT;PREFEITO;COLIGAÇÃO;MDB / PODE / REPUBLICANOS;MIRASSOL D OESTE
2020;MG;PREFEITO;COLIGAÇÃO;MDB / PSB / PT / SOLIDARIEDADE;NEPOMUCENO
2020;MG;PREFEITO;COLIGAÇÃO;PSC / PDT;CANTAGALO
2020;MG;PREFEITO;COLIGAÇÃO;PTB / PDT / PP / MDB / REPUBLICANOS;GONZAGA
2020;PR;PREFEITO;COLIGAÇÃO;PSDB / PP / PT / PODE / DEM / AVANTE;BOA ESPERANÇA DO IGUAÇU
2020;PR;PREFEITO;COLIGAÇÃO;DEM / PT / PSB;CONSELHEIRO MAIRINCK
2020;TO;PREFEITO;COLIGAÇÃO;DEM / SOLIDARIEDADE / REPUBLICANOS / PDT / PTB / PSL / PSDB;GOIANORTE
2020;RJ;PREFEITO;COLIGAÇÃO;DEM / PSDB;PORTO REAL
2020;MA;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PTB / PODE / PSDB;CÂNDIDO MENDES
2020;MT;PREFEITO;COLIGAÇÃO;SOLIDARIEDADE / PSDB;ALTO ARAGUAIA
2020;MA;PREFEITO;COLIGAÇÃO;REPUBLICANOS / DEM / PSL;CANTANHEDE
2020;RS;PREFEITO;COLIGAÇÃO;PSC / REPUBLICANOS / DEM / PSD;SANTA CRUZ DO SUL
2020;MG;PREFEITO;COLIGAÇÃO;PT / PSDB;NOVA LIMA
2020;RS;PREFEITO;COLIGAÇÃO;PTB / REPUBLICANOS;BOZANO
2020;SP;PREFEITO;COLIGAÇÃO;PT / PTB / PC do B;MONTE ALTO
2020;BA;PREFEITO;COLIGAÇÃO;PDT / PSB / PSD / PV;CASA NOVA
