ANO_ELEICAO;SG_UF;DS_CARGO;TP_AGREMIACAO;DS_COMPOSICAO_COLIGACAO;NM_UE
2004;PR;PREFEITO;COLIGA플O;PP / PSC / PAN / PSDC / PTC / PRP / PRONA / PT do B;CAMBE
2004;PR;PREFEITO;COLIGA플O;PP / PSL / PSC / PFL / PSDC / PSB / PSDB;CAMPO MOURAO
2004;PR;PREFEITO;COLIGA플O;PSDB / PSDC / PSL / PPS / PTB;RIO NEGRO
2004;PA;PREFEITO;COLIGA플O;PTB / PSC / PL / PFL / PTC / PV / PSDB / PRONA;SANTAREM
2004;TO;PREFEITO;COLIGA플O;PTB / PMDB / PFL / PRTB;SANTA RITA DO TOCANTINS
2004;TO;PREFEITO;COLIGA플O;PP / PTB / PSC / PL / PFL / PSDB;DIVINOPOLIS DO TOCANTINS
2004;TO;PREFEITO;COLIGA플O;PP / PTB / PMDB / PSL / PTN / PSC / PL / PFL / PSDC / PRTB / PV / PRP / PSDB / PRONA / PT do B;ARAGUAINA
2004;BA;PREFEITO;COLIGA플O;PMDB / PSL / PFL / PRTB / PTC / PT do B;IPIAU
2004;PA;PREFEITO;COLIGA플O;PT / PC do B;ACARA
2004;PA;PREFEITO;COLIGA플O;PP / PMDB / PSDB;ANAJAS
2004;SC;PREFEITO;COLIGA플O;PT / PC do B;XANXERE
2004;SC;PREFEITO;COLIGA플O;PMDB / PT;TIMBE DO SUL
2004;SE;PREFEITO;COLIGA플O;PP / PT / PTN / PL / PPS / PAN;AREIA BRANCA
2004;SE;PREFEITO;COLIGA플O;PDT / PT / PTN / PL / PFL / PHS / PTC;CANINDE DO SAO FRANCISCO
2004;SP;PREFEITO;COLIGA플O;PT / PSL / PFL;AGUAS DE LINDOIA
2004;SP;PREFEITO;COLIGA플O;PP / PDT / PTB / PMDB / PTN / PL / PPS / PFL / PSDC / PHS / PMN / PSB / PV / PRONA / PC do B;ARACARIGUAMA
2004;RJ;PREFEITO;COLIGA플O;PSB / PTB / PSC / PPS / PAN / PSDC / PHS / PV / PC do B;PETROPOLIS
2004;RJ;PREFEITO;COLIGA플O;PMDB / PSL / PL / PRTB / PTC / PSDB / PRONA / PT do B;PETROPOLIS
2004;RJ;PREFEITO;COLIGA플O;PT / PMDB / PPS / PHS / PMN / PV / PSDB;SANTA MARIA MADALENA
2004;RJ;PREFEITO;COLIGA플O;PP / PT / PTB / PL / PPS / PHS / PC do B / PT do B;SAO GONCALO
2004;RJ;PREFEITO;COLIGA플O;PDT / PMDB / PTN / PSC / PL / PPS / PAN / PRTB / PHS / PMN / PTC / PSB / PV / PRP / PRONA / PT do B;VALENCA
2004;PB;PREFEITO;COLIGA플O;PTB / PFL;SERRA REDONDA
2004;ES;PREFEITO;COLIGA플O;PP / PT / PTB / PPS / PHS;GUACUI
2004;AC;PREFEITO;COLIGA플O;PTB / PMDB / PL / PPS / PFL / PSDB;BRASILEIA
2004;AC;PREFEITO;COLIGA플O;PP / PTB / PSL;RIO BRANCO
2004;GO;PREFEITO;COLIGA플O;PT / PTB / PMDB / PL;SAO JOAO DA PARAUNA
2004;GO;PREFEITO;COLIGA플O;PMDB / PTB;BOM JARDIM DE GOIAS
2004;GO;PREFEITO;COLIGA플O;PP / PDT / PMDB / PSL / PTN / PPS / PAN / PTC / PT do B;RIO QUENTE
2004;SP;PREFEITO;COLIGA플O;PP / PDT / PT / PSL / PTN / PCB / PL / PFL / PAN / PMN / PRP / PC do B;SALTO
2004;SP;PREFEITO;COLIGA플O;PT / PL / PPS / PFL;SANTA ERNESTINA
2004;RS;PREFEITO;COLIGA플O;PDT / PT / PSB / PC do B;JAGUARAO
2004;MG;PREFEITO;COLIGA플O;PTB / PMDB / PL;SEM-PEIXE
2004;MG;PREFEITO;COLIGA플O;PTB / PT / PDT / PSB;BAEPENDI
2004;ES;PREFEITO;COLIGA플O;PP / PDT / PTB / PMDB / PSC / PL / PPS / PFL / PMN / PSB / PV;IBATIBA
2004;ES;PREFEITO;COLIGA플O;PMDB / PSC / PAN / PSDB;AGUIA BRANCA
2004;GO;PREFEITO;COLIGA플O;PSDB / PL / PT / PPS;ALOANDIA
2004;BA;PREFEITO;COLIGA플O;PP / PDT / PTB / PMDB / PSL / PTN / PSC / PL / PFL / PRTB / PHS / PMN / PTC / PSDB / PRONA / PT do B;VITORIA DA CONQUISTA
2004;PR;PREFEITO;COLIGA플O;PP / PMDB / PPS;CALIFORNIA
2004;PR;PREFEITO;COLIGA플O;PMDB / PFL / PRP;SANTA MARIA DO OESTE
2004;PR;PREFEITO;COLIGA플O;PTB / PSL / PTN / PL / PPS;SANTA MARIA DO OESTE
2004;PR;PREFEITO;COLIGA플O;PP / PSL / PSC / PFL / PSDC / PSB / PSDB;CAMPO MOURAO
2004;PR;PREFEITO;COLIGA플O;PPS / PTB / PV / PTN / PT do B / PC do B;CAMPO MOURAO
2004;PR;PREFEITO;COLIGA플O;PMDB / PL;SAO MANOEL DO PARANA
2004;PR;PREFEITO;COLIGA플O;PMDB / PSL / PPS / PFL / PTC / PSB / PV / PRP / PSDB / PT do B;RIBEIRAO DO PINHAL
2004;PR;PREFEITO;COLIGA플O;PP / PDT / PT / PTB / PMDB / PL / PPS / PFL / PSDB;SANTA IZABEL DO OESTE
2004;RN;PREFEITO;COLIGA플O;PFL / PMN / PSB;VILA FLOR
2004;RO;PREFEITO;COLIGA플O;PMDB / PCB / PFL / PMN / PRP / PC do B;ESPIGAO D OESTE
2004;AP;PREFEITO;COLIGA플O;PP / PSB / PV / PT do B;AMAPARI
2004;PB;PREFEITO;COLIGA플O;PMDB / PP / PTB / PPS;PEDRO REGIS
2004;PE;PREFEITO;COLIGA플O;PTB / PSC / PFL / PSDC / PRTB / PV / PSDB;PARNAMIRIM
2004;PE;PREFEITO;COLIGA플O;PDT / PTB / PSL / PSC / PL / PSDC / PTC / PRP / PT do B;PAUDALHO
2004;PE;PREFEITO;COLIGA플O;PDT / PMDB / PL / PHS / PMN / PV / PSDB;PESQUEIRA
2004;PI;PREFEITO;COLIGA플O;PDT / PT / PTB / PCB / PL / PFL / PSB;JAICOS
2004;PR;PREFEITO;COLIGA플O;PMDB / PTB;ANTONINA
2004;PR;PREFEITO;COLIGA플O;PP / PT / PTB / PMDB / PSL / PL / PPS / PFL / PV / PC do B;CANDOI
2004;PR;PREFEITO;COLIGA플O;PDT / PTB / PSC / PL / PPS / PFL / PSDC / PRTB / PMN / PTC / PV / PSDB / PRONA / PT do B;ARAPONGAS
2004;BA;PREFEITO;COLIGA플O;PDT / PMDB / PSC / PL / PRTB / PT do B;CAMACAN
2004;BA;PREFEITO;COLIGA플O;PP / PSL / PTN / PSC / PFL / PTC / PRONA / PT do B;CANAVIEIRAS
2004;BA;PREFEITO;COLIGA플O;PT / PTB / PMDB / PC do B;CASTRO ALVES
2004;BA;PREFEITO;COLIGA플O;PHS / PC do B / PDT;ITABELA
2004;BA;PREFEITO;COLIGA플O;PP / PDT / PTB / PMDB / PL;ITAGI
2004;BA;PREFEITO;COLIGA플O;PP / PDT / PL / PTC / PT do B;ITAGIBA
2004;BA;PREFEITO;COLIGA플O;PFL / PDT / PHS / PC do B;ITAMBE
2004;PR;PREFEITO;COLIGA플O;PMDB / PTB / PPS / PFL / PT;QUATIGUA
2004;PR;PREFEITO;COLIGA플O;PPS / PMDB / PP / PDT / PTB / PL / PFL / PHS / PSB / PSDB;REALEZA
2004;BA;PREFEITO;COLIGA플O;PMDB / PSC / PRP / PSDB;SANTA RITA DE CASSIA
2004;BA;PREFEITO;COLIGA플O;PP / PFL / PTC;IRAQUARA
2004;PA;PREFEITO;COLIGA플O;PMDB / PSB / PT / PT do B / PMN / PP;MAE DO RIO
2004;PA;PREFEITO;COLIGA플O;PT / PTB / PMDB / PFL / PSB / PC do B;PALESTINA DO PARA
2004;SP;PREFEITO;COLIGA플O;PP / PDT / PTB / PMDB / PTN / PL / PPS / PFL / PSDC / PHS / PMN / PSB / PV / PRONA / PC do B;ARACARIGUAMA
2004;MA;PREFEITO;COLIGA플O;PP / PDT / PT / PTB / PMDB / PL / PPS / PFL / PV / PRP / PSDB / PC do B;BURITIRANA
2004;MA;PREFEITO;COLIGA플O;PP / PMDB / PL / PFL / PRONA;CAPINZAL DO NORTE
2004;MT;PREFEITO;COLIGA플O;PMDB / PC do B;RONDONOPOLIS
2004;MT;PREFEITO;COLIGA플O;PL / PMN / PSB;TANGARA DA SERRA
2004;SC;PREFEITO;COLIGA플O;PSDB / PFL;ILHOTA
2004;SC;PREFEITO;COLIGA플O;PTB / PMDB / PL / PSB;ITAPOA
2004;PR;PREFEITO;COLIGA플O;PP / PDT / PTB / PSL / PL / PFL / PV / PSDB;PEABIRU
2004;PR;PREFEITO;COLIGA플O;PMDB / PHS / PL / PDT / PP / PTB / PSC / PRP;PIRAI DO SUL
2004;BA;PREFEITO;COLIGA플O;PT / PTB / PSB;ELISIO MEDRADO
2004;BA;PREFEITO;COLIGA플O;PT / PTB / PSB;ELISIO MEDRADO
2004;BA;PREFEITO;COLIGA플O;PP / PT / PTB / PMDB / PSC / PL / PPS / PMN / PRP;FORMOSA DO RIO PRETO
2004;BA;PREFEITO;COLIGA플O;PRP / PTB / PTN / PHS / PTC;GANDU
2004;BA;PREFEITO;COLIGA플O;PL / PT / PTB / PMDB;IBICUI
2004;BA;PREFEITO;COLIGA플O;PMDB / PT / PV;ITABELA
2004;MT;PREFEITO;COLIGA플O;PP / PDT / PTB / PSC / PL / PPS / PAN / PSDC / PSB;GUARANTA DO NORTE
2004;PA;PREFEITO;COLIGA플O;PDT / PT / PTB / PMDB / PPS / PSB / PC do B;ABAETETUBA
2004;PA;PREFEITO;COLIGA플O;PSDB / PFL / PP / PL / PRP / PSDC;ABAETETUBA
2004;PA;PREFEITO;COLIGA플O;PTB / PMDB / PTN / PPS / PFL / PRTB / PV / PSDB / PT do B;ACARA
2004;PA;PREFEITO;COLIGA플O;PSDB / PFL / PV / PTB;ALMEIRIM
2004;PE;PREFEITO;COLIGA플O;PP / PDT / PTB / PTN / PSC / PL / PRONA / PT do B;SAO JOSE DA COROA GRANDE
2004;BA;PREFEITO;COLIGA플O;PP / PDT / PT / PTB / PMDB / PL / PPS / PSDB / PC do B;PARATINGA
2004;MG;PREFEITO;COLIGA플O;PDT / PT / PMDB / PSC / PL / PV / PRP;SANTO ANTONIO DO GRAMA
2004;PR;PREFEITO;COLIGA플O;PPS / PDT / PSL / PMN / PSB / PRP / PSDB;FAXINAL
2004;PR;PREFEITO;COLIGA플O;PFL / PSDB / PSB / PTB;RIO BRANCO DO IVAI
2004;RS;PREFEITO;COLIGA플O;PPS / PTB / PSDB / PFL / PDT / PT;BOA VISTA DO INCRA
2004;RS;PREFEITO;COLIGA플O;PMDB / PTB / PDT;FORQUETINHA
2004;RR;PREFEITO;COLIGA플O;PMDB / PFL;SAO JOAO DA BALIZA
2004;RS;PREFEITO;COLIGA플O;PDT / PT / PPS;VISTA GAUCHA
2004;CE;PREFEITO;COLIGA플O;PP / PT / PMDB / PPS / PFL;ARARIPE
2004;CE;PREFEITO;COLIGA플O;PSDB / PV / PPS / PFL;ARNEIROZ
2004;ES;PREFEITO;COLIGA플O;PMDB / PFL;BREJETUBA
2004;AL;PREFEITO;COLIGA플O;PTB / PSL / PAN / PSB / PRONA / PT do B;SAO MIGUEL DOS CAMPOS
2004;AL;PREFEITO;COLIGA플O;PT / PL / PPS / PMN / PRP / PT do B;SAO MIGUEL DOS MILAGRES
2004;AM;PREFEITO;COLIGA플O;PDT / PT / PCB / PL / PC do B;ATALAIA DO NORTE
2004;BA;PREFEITO;COLIGA플O;PL / PFL / PRP / PT do B;CONDEUBA
2004;BA;PREFEITO;COLIGA플O;PSC / PL / PC do B;CORONEL JOAO SA
2004;BA;PREFEITO;COLIGA플O;PSDB / PC do B / PDT / PT;CURACA
2004;PE;PREFEITO;COLIGA플O;PP / PDT / PMDB / PSL / PL / PFL / PRONA;RIACHO DAS ALMAS
2004;PE;PREFEITO;COLIGA플O;PP / PDT / PT / PPS / PSB / PC do B;RIO FORMOSO
2004;PE;PREFEITO;COLIGA플O;PT / PTB / PL;SALOA
2004;PE;PREFEITO;COLIGA플O;PC do B / PSB / PT;SANHARO
2004;PE;PREFEITO;COLIGA플O;PP / PDT / PTB / PMDB / PL / PPS / PFL / PMN / PV / PSDB;SANHARO
2004;PR;PREFEITO;COLIGA플O;PP / PMDB / PPS / PFL;NOVA PRATA DO IGUACU
2004;PR;PREFEITO;COLIGA플O;PSC / PT / PDT;CANTAGALO
2004;PR;PREFEITO;COLIGA플O;PT / PTB / PMDB / PSL / PL / PPS;TURVO
2004;MG;PREFEITO;COLIGA플O;PTB / PMDB / PSC / PL / PPS / PTC;MINAS NOVAS
2004;MG;PREFEITO;COLIGA플O;PT / PMDB / PSDB;MIRADOURO
2004;MG;PREFEITO;COLIGA플O;PTB / PSC / PL / PFL;SANTA RITA DO ITUETO
2004;MG;PREFEITO;COLIGA플O;PDT / PTB / PFL / PSDB;SANTO ANTONIO DO JACINTO
2004;GO;PREFEITO;COLIGA플O;PP / PPS / PSDB;POSSE
2004;GO;PREFEITO;COLIGA플O;PP / PPS / PSDB;POSSE
2004;GO;PREFEITO;COLIGA플O;PP / PT / PMDB;SANCLERLANDIA
2004;GO;PREFEITO;COLIGA플O;PP / PT / PFL / PSB / PSDB;SANTA CRUZ DE GOIAS
2004;GO;PREFEITO;COLIGA플O;PDT / PT / PSC / PPS / PFL / PHS / PTC;SAO MIGUEL DO ARAGUAIA
2004;MA;PREFEITO;COLIGA플O;PP / PDT / PT / PMDB / PTN / PSC / PL / PAN / PSDC / PRTB / PHS / PMN / PTC / PSB / PRONA / PC do B / PT do B;MIRINZAL
2004;MS;PREFEITO;COLIGA플O;PT / PSB;APARECIDA DO TABUADO
2004;MS;PREFEITO;COLIGA플O;PTB / PMDB / PDT / PTN / PL / PPS / PFL / PAN / PSDC / PMN / PSB / PV / PRP / PSDB;AQUIDAUANA
2004;MS;PREFEITO;COLIGA플O;PTB / PMDB / PDT / PTN / PL / PPS / PFL / PAN / PSDC / PMN / PSB / PV / PRP / PSDB;AQUIDAUANA
2004;AL;PREFEITO;COLIGA플O;PP / PDT / PT / PMDB / PL / PPS / PFL / PV / PRP / PSDB;SAO MIGUEL DOS CAMPOS
2004;AL;PREFEITO;COLIGA플O;PTN / PRTB / PRP;CRAIBAS
2004;MA;PREFEITO;COLIGA플O;PP / PT / PTB / PMDB / PRTB;BENEDITO LEITE
2004;MA;PREFEITO;COLIGA플O;PFL / PPS / PSC;BREJO
2004;RS;PREFEITO;COLIGA플O;PT / PMDB / PFL / PSB / PC do B;VERANOPOLIS
2004;RS;PREFEITO;COLIGA플O;PP / PMDB;VICTOR GRAEFF
2004;RS;PREFEITO;COLIGA플O;PMDB / PPS / PSB;TAPEJARA
2004;BA;PREFEITO;COLIGA플O;PFL / PSDB / PSC / PSL / PTN;EUNAPOLIS
2004;BA;PREFEITO;COLIGA플O;PL / PHS;CAPIM GROSSO
2004;BA;PREFEITO;COLIGA플O;PP / PTB / PMDB / PSL / PL / PRTB / PSDB;JOAO DOURADO
2004;BA;PREFEITO;COLIGA플O;PFL / PTB / PSL / PTN / PL / PPS;AGUA FRIA
2004;RJ;PREFEITO;COLIGA플O;PMDB / PT / PPS / PL / PSL / PAN / PSC / PTC / PSB / PMN;MENDES
2004;RJ;PREFEITO;COLIGA플O;PMDB / PT / PPS / PL / PSL / PAN / PSC / PTC / PSB / PMN;MENDES
2004;GO;PREFEITO;COLIGA플O;PP / PTB / PMDB / PL / PSDC / PSB / PSDB;SAO MIGUEL DO ARAGUAIA
2004;MA;PREFEITO;COLIGA플O;PL / PTN / PP;SAO JOAO DO CARU
2004;MA;PREFEITO;COLIGA플O;PP / PDT / PT / PMDB / PTN / PSC / PL / PAN / PSDC / PRTB / PHS / PMN / PTC / PSB / PRONA / PC do B / PT do B;MIRINZAL
2004;MA;PREFEITO;COLIGA플O;PT / PSC / PFL / PSDC / PV / PRP / PT do B;SAO PEDRO DA AGUA BRANCA
2004;MT;PREFEITO;COLIGA플O;PFL / PSB;PONTES E LACERDA
2004;MT;PREFEITO;COLIGA플O;PP / PMDB / PPS;SAO JOSE DO POVO
2004;MT;PREFEITO;COLIGA플O;PT / PMDB / PSC / PPS / PFL / PMN;NOVA MARINGA
2004;MS;PREFEITO;COLIGA플O;PT / PSB;APARECIDA DO TABUADO
2004;MS;PREFEITO;COLIGA플O;PT / PL;BELA VISTA
2004;MS;PREFEITO;COLIGA플O;PTB / PL / PSDB / PDT;CAMAPUA
2004;MS;PREFEITO;COLIGA플O;PP / PDT / PT / PTB / PSL / PTN / PSC / PPS / PSDC / PCO / PHS / PTC / PSB / PV / PRP / PRONA / PC do B / PT do B;CORUMBA
2004;MS;PREFEITO;COLIGA플O;PDT / PL / PPS / PMN;COXIM
2004;MS;PREFEITO;COLIGA플O;PT / PFL / PSB / PV / PSDB;COXIM
2004;BA;PREFEITO;COLIGA플O;PL / PHS / PTC / PSDB;COCOS
2004;MT;PREFEITO;COLIGA플O;PP / PDT / PT / PTB / PL / PSB / PSDB;ALTO ARAGUAIA
2004;MT;PREFEITO;COLIGA플O;PP / PTB / PMDB / PSDB;ALTO GARCAS
2004;MA;PREFEITO;COLIGA플O;PFL / PRTB;BURITICUPU
2004;RS;PREFEITO;COLIGA플O;PP / PTB;TRIUNFO
2004;RS;PREFEITO;COLIGA플O;PTB / PFL / PHS / PSDB;VIAMAO
2004;RS;PREFEITO;COLIGA플O;PP / PDT;CAPAO DO LEAO
2004;RS;PREFEITO;COLIGA플O;PP / PTB / PFL / PHS / PSB;PAROBE
2004;RS;PREFEITO;COLIGA플O;PMDB / PTB;SERAFINA CORREA
2004;RS;PREFEITO;COLIGA플O;PTB / PPS / PFL;CAPAO BONITO DO SUL
2004;RS;PREFEITO;COLIGA플O;PP / PTB / PSB;CAPAO DA CANOA
2004;RS;PREFEITO;COLIGA플O;PDT / PTB / PMDB;CORONEL PILAR
2004;RS;PREFEITO;COLIGA플O;PDT / PT;JABOTICABA
2004;RS;PREFEITO;COLIGA플O;PP / PDT / PTB / PMDB / PPS / PFL / PAN / PHS / PSDB;ALVORADA
2004;RS;PREFEITO;COLIGA플O;PP / PDT / PL / PC do B;CANDELARIA
2004;RS;PREFEITO;COLIGA플O;PMDB / PTB;CARLOS BARBOSA
2004;MS;PREFEITO;COLIGA플O;PMDB / PSDB / PFL / PPS / PV / PSC / PRTB / PTC / PT do B;CAMPO GRANDE
2004;AL;PREFEITO;COLIGA플O;PT / PL / PPS / PMN / PRP / PT do B;SAO MIGUEL DOS MILAGRES
2004;BA;PREFEITO;COLIGA플O;PL / PV / PRP / PSDB / PHS / PSC / PTB / PRONA / PMN / PSL;CORACAO DE MARIA
2004;PE;PREFEITO;COLIGA플O;PTB / PSDB / PSB / PPS;RIACHO DAS ALMAS
2004;PE;PREFEITO;COLIGA플O;PP / PDT / PT / PL / PPS / PSDC / PHS / PMN / PC do B;SANTA MARIA DA BOA VISTA
2004;BA;PREFEITO;COLIGA플O;PPS / PC do B;PAU BRASIL
2004;BA;PREFEITO;COLIGA플O;PP / PTN / PSC / PL / PTC / PRP;PIRITIBA
2004;BA;PREFEITO;COLIGA플O;PSC / PFL / PRP;PONTO NOVO
2004;PA;PREFEITO;COLIGA플O;PDT / PTB / PL / PFL / PSDC / PRTB / PMN / PV;TOME ACU
2004;PA;PREFEITO;COLIGA플O;PT / PMDB / PSC / PPS / PTC / PSB;VIZEU
2004;TO;PREFEITO;COLIGA플O;PP / PDT / PL / PFL;CRIXAS DO TOCANTINS
2004;TO;PREFEITO;COLIGA플O;PMDB / PPS / PRTB / PSB / PSDB;BANDEIRANTES DO TOCANTINS
2004;TO;PREFEITO;COLIGA플O;PTB / PL / PPS / PSB / PV;BURITI DO TOCANTINS
2004;TO;PREFEITO;COLIGA플O;PDT / PT / PPS / PSB / PC do B;ARAGUAINA
2004;TO;PREFEITO;COLIGA플O;PL / PFL / PTB / PP / PT;SITIO NOVO DO TOCANTINS
2004;TO;PREFEITO;COLIGA플O;PL / PFL / PTB / PP / PT;SITIO NOVO DO TOCANTINS
2004;TO;PREFEITO;COLIGA플O;PL / PP / PSC / PSL;FIGUEIROPOLIS
2004;TO;PREFEITO;COLIGA플O;PP / PT / PMDB / PV / PRP;AUGUSTINOPOLIS
2004;MA;PREFEITO;COLIGA플O;PT / PTN / PSC / PAN / PMN / PSB / PRP;HUMBERTO DE CAMPOS
2004;ES;PREFEITO;COLIGA플O;PTB / PPS / PFL / PSDB;ATILIO VIVACQUA
2004;ES;PREFEITO;COLIGA플O;PMDB / PMN / PRONA / PSDC / PFL / PTN / PAN / PV;CACHOEIRO DE ITAPEMIRIM
2004;GO;PREFEITO;COLIGA플O;PP / PTN / PFL / PRTB / PTC / PSB / PV / PRP / PSDB / PC do B / PT do B;SENADOR CANEDO
2004;GO;PREFEITO;COLIGA플O;PT / PMDB / PPS / PFL;SIMOLANDIA
2004;GO;PREFEITO;COLIGA플O;PDT / PPS / PSDB;CABECEIRAS
2004;GO;PREFEITO;COLIGA플O;PPS / PHS;CACHOEIRA ALTA
2004;SP;PREFEITO;COLIGA플O;PMDB / PP / PPS / PSDB / PL / PFL;SALTO GRANDE
2004;MG;PREFEITO;COLIGA플O;PTB / PMDB / PSDB;LUISBURGO
2004;ES;PREFEITO;COLIGA플O;PTN / PAN / PHS / PMN / PTC;VILA VELHA
2004;PI;PREFEITO;COLIGA플O;PMDB / PT / PSDB;ACAUA
2004;RS;PREFEITO;COLIGA플O;PT / PHS / PSB / PC do B / PV / PL;SAO LEOPOLDO
2004;CE;PREFEITO;COLIGA플O;PP / PSL / PSC / PPS / PSB;PARACURU
2004;CE;PREFEITO;COLIGA플O;PRP / PDT / PPS;PEDRA BRANCA
2004;CE;PREFEITO;COLIGA플O;PT / PMDB / PPS / PRP;PORANGA
2004;CE;PREFEITO;COLIGA플O;PP / PT / PTB / PPS;SAO BENEDITO
2004;AL;PREFEITO;COLIGA플O;PTB / PMDB / PAN / PSDB / PRONA;PORTO REAL DO COLEGIO
2004;AL;PREFEITO;COLIGA플O;PSDC / PRP / PSDB;QUEBRANGULO
2004;GO;PREFEITO;COLIGA플O;PTB / PSL / PFL / PHS / PSB;SAO FRANCISCO DE GOIAS
2004;GO;PREFEITO;COLIGA플O;PDT / PTB / PSL / PPS / PSB / PRP / PSDB;SILVANIA
2004;MA;PREFEITO;COLIGA플O;PP / PDT / PTB / PSC / PPS / PFL / PV / PSDB;LORETO
2004;MA;PREFEITO;COLIGA플O;PDT / PPS / PV / PRONA;MIRADOR
2004;MT;PREFEITO;COLIGA플O;PTB / PFL / PL / PMN / PMDB;ALTA FLORESTA
2004;MT;PREFEITO;COLIGA플O;PP / PDT / PT / PMDB / PSL / PSB / PSDB;ALTO PARAGUAI
2004;AL;PREFEITO;COLIGA플O;PDT / PTB / PSL / PTN / PSC / PFL / PAN / PMN / PTC / PRP / PSDB / PT do B;UNIAO DOS PALMARES
2004;AL;PREFEITO;COLIGA플O;PMDB / PFL;SENADOR RUI PALMEIRA
2004;AM;PREFEITO;COLIGA플O;PTB / PDT / PSC / PRTB / PC do B;APUI
2004;PR;PREFEITO;COLIGA플O;PDT / PMDB / PFL;MARILENA
2004;PR;PREFEITO;COLIGA플O;PP / PMDB / PFL;CANTAGALO
2004;MT;PREFEITO;COLIGA플O;PT / PP / PTB / PFL / PSDC / PSB / PSDB;COMODORO
2004;PA;PREFEITO;COLIGA플O;PTB / PMDB / PTN / PPS / PFL / PRTB / PV / PSDB / PT do B;ACARA
2004;PA;PREFEITO;COLIGA플O;PTB / PPS / PFL / PRTB / PHS / PMN / PV / PSDB / PT do B;ALTAMIRA
2004;SE;PREFEITO;COLIGA플O;PFL / PMDB / PTC / PTN / PV / PT do B / PSDC;BREJO GRANDE
2004;SE;PREFEITO;COLIGA플O;PPS / PMDB / PSC / PT / PL / PRTB / PMN / PSB;CAMPO DO BRITO
2004;SC;PREFEITO;COLIGA플O;PDT / PT / PTB / PL / PSB;CAMPO ERE
2004;SP;PREFEITO;COLIGA플O;PDT / PMDB / PL / PPS / PFL;GUARANTA
2004;SP;PREFEITO;COLIGA플O;PPS / PFL / PSDC / PRP;GUARATINGUETA
2004;SP;PREFEITO;COLIGA플O;PSC / PT do B;GUARULHOS
2004;MG;PREFEITO;COLIGA플O;PP / PDT / PTB / PSL / PTN / PL / PMN / PTC / PRP / PSDB / PT do B;ITABIRA
2004;PB;PREFEITO;COLIGA플O;PL / PMDB / PP / PTB / PSB;SANTA INES
2004;PE;PREFEITO;COLIGA플O;PP / PDT / PTB / PSC / PPS / PFL / PAN / PRTB / PV / PRP / PSDB / PRONA;MORENO
2004;TO;PREFEITO;COLIGA플O;PP / PTB / PMDB / PSL / PSC / PL / PFL / PRTB / PV / PSDB;PORTO NACIONAL
2004;TO;PREFEITO;COLIGA플O;PMDB / PFL / PRTB / PSB;SAO SEBASTIAO DO TOCANTINS
2004;BA;PREFEITO;COLIGA플O;PTB / PRP;RIO DO ANTONIO
2004;BA;PREFEITO;COLIGA플O;PTB / PL / PFL / PAN / PSDC / PRTB / PTC;SANTO ANTONIO DE JESUS
2004;AM;PREFEITO;COLIGA플O;PP / PTB / PMDB / PSL / PCB / PPS / PSDC;ITACOATIARA
2004;MG;PREFEITO;COLIGA플O;PMDB / PC do B / PV / PT / PSDB / PTN / PL / PPS / PRTB;OURO PRETO
2004;MG;PREFEITO;COLIGA플O;PP / PSL / PSDC / PTC / PRP;OURO PRETO
2004;MG;PREFEITO;COLIGA플O;PSDB / PMDB / PTB / PL / PDT / PTC;PALMA
2004;MS;PREFEITO;COLIGA플O;PT / PSB / PDT / PTB / PPS / PMN / PV;MUNDO NOVO
2004;MT;PREFEITO;COLIGA플O;PP / PTB / PL / PSDC / PSDB;CURVELANDIA
2004;PI;PREFEITO;COLIGA플O;PT / PSB;CAPITAO DE CAMPOS
2004;PI;PREFEITO;COLIGA플O;PMDB / PMN / PV / PC do B / PT do B;COCAL
2004;PI;PREFEITO;COLIGA플O;PP / PL / PFL / PSB / PSDB / PC do B / PT do B;VARZEA BRANCA
2004;RS;PREFEITO;COLIGA플O;PPS / PMDB / PL / PC do B / PSC / PMN;PASSO FUNDO
2004;GO;PREFEITO;COLIGA플O;PP / PMDB / PSDB / PT / PTB;CORUMBA DE GOIAS
2004;GO;PREFEITO;COLIGA플O;PT / PMDB;CORUMBAIBA
2004;GO;PREFEITO;COLIGA플O;PFL / PSDB / PP / PTB / PL / PV / PT do B;VILA BOA
2004;GO;PREFEITO;COLIGA플O;PTB / PPS / PSDC;CRIXAS
2004;GO;PREFEITO;COLIGA플O;PT / PMDB / PSC / PPS / PC do B / PT do B;NOVO GAMA
2004;MG;PREFEITO;COLIGA플O;PP / PT / PTB / PMN;CARMO DA MATA
2004;MG;PREFEITO;COLIGA플O;PMDB / PP / PL / PPS / PRTB / PSB;CARMO DO RIO CLARO
2004;PR;PREFEITO;COLIGA플O;PTB / PT;TIJUCAS DO SUL
2004;PR;PREFEITO;COLIGA플O;PTB / PSDB;XAMBRE
2004;PR;PREFEITO;COLIGA플O;PDT / PMDB / PSL / PTN / PFL / PV / PT do B;QUEDAS DO IGUACU
2004;PA;PREFEITO;COLIGA플O;PP / PTB / PMDB / PSL / PV / PSDB;MELGACO
2004;SP;PREFEITO;COLIGA플O;PP / PDT / PTB / PMDB / PL / PPS / PFL / PAN / PRTB / PHS / PTC / PSB / PRP / PSDB / PT do B;BARUERI
2004;SP;PREFEITO;COLIGA플O;PT / PPS;GAVIAO PEIXOTO
